row,id,level,word,reading,matchedTerm,sentenceId,sentenceJa,sentenceEn,sentenceZh,authorJa,authorEn,authorZh,score,status
1545,n2_03625,N2,みじめ,みじめ,みじめ,9032748,トムがみじめであると僕は知っている。,I know that Tom is miserable.,,Ninja,CK,,100,matched
1546,n2_03626,N2,みっともない,みっともない,みっともない,9233899,うちの家って、古くてみっともないんだ。,My house is old and ugly.,我的房子又舊又難看。,bunbuku,CK,verdastelo9604,137,matched
1547,n2_03627,N2,めちゃくちゃ,めちゃくちゃ / メチャクチャ / めっちゃくちゃ,めちゃくちゃ,10101474,それはめちゃくちゃ難しい問題ですよ。,That's a very complicated problem.,,moxy,CK,,106,matched
1548,n2_03629,N2,めでたい,めでたい,めでたい,234603,あいつは本当におめでたい人間だ。,He is really a perfect idiot.,他真是个傻子。,tommy__san,\N,sysko,132,matched
1549,n2_03634,N2,もったいない,もったいない,もったいない,220352,この土地を遊ばせておくのはもったいない。,It's wasteful to leave the land lying idle.,讓土地閒置著很浪費。,\N,\N,Martha,136,matched
1550,n2_03635,N2,やかましい,やかましい,やかましい,88998,彼女は自分の着るものにはやかましい。,She is particular about her dress.,,\N,CK,,104,matched
1551,n2_03639,N2,やむをえない,やむをえない,,,,,,,,,,no_match
1552,n2_03646,N2,イコール,イコール,イコール,546344,誰でも２足す２イコール４であることを知っている。,Everybody knows that two and two make four.,谁都知道2加2等于4。,arnab,CK,jan_OkulaJu,128,matched
1553,n2_03695,N2,スマート,スマート,スマート,11870745,スマートウォッチを買ってあげようよ。,Let's buy him a smart watch.,,small_snow,ddnktr,,102,matched
1554,n2_03751,N2,モダン,モダン / モダーン,モダン,193399,モダンジャズは私の趣味に合わない。,Modern jazz is not to my taste.,,small_snow,Dejo,,99,matched
1555,n2_03790,N2,下品,げひん,下品,8602061,そんな悪趣味で下品なネタを話すな。,Don't talk about such vulgar topics in bad taste.,不要講這些低級趣味的下流笑話。,mochico,tsp_2,xjjAstrus,129,matched
1556,n2_03799,N2,不潔,ふけつ,不潔,85110,不潔は病気を生み出す。,Filth breeds illnesses.,污秽导致疾病。,\N,rul,zhouj1955,123,matched
1557,n2_03800,N2,不規則,ふきそく,不規則,5178,不規則動詞の勉強は好きではない。,I don't like learning irregular verbs.,我不喜欢学习不规则动词。,bunbuku,Swift,fucongcong,130,matched
1558,n2_03802,N2,不運,ふうん,不運,85127,不運にもブライアンは悪天候に遭った。,"Unfortunately, Brian met with bad weather.",,\N,\N,,98,matched
1559,n2_03877,N2,余計,よけい,余計,217306,こんな余計な機能なんでつけたんだろう。,What did they add this needless function for?,,tommy_san,CM,,97,matched
1560,n2_03898,N2,偉い,えらい,偉い,137758,大きくなったら、偉い人になりたい。,I want to be somebody when I grow up.,,\N,al_ex_an_der,,97,matched
1561,n2_03903,N2,傑作,けっさく,傑作,231124,あの絵画は印象派美術の傑作である。,That painting is a masterpiece of impressionist art.,那幅畫是印象派的大師級作品。,\N,\N,nickyeow,129,matched
1562,n2_03930,N2,公正,こうせい,公正,225883,きみは彼らに公正であらねばならない。,You must be just to them.,,\N,\N,,98,matched
1563,n2_03938,N2,円い,まるい,円い,1334916,円い箱か？あんた正気か？,Round boxes? Are you nuts?,,marcelostockle,marcelostockle,,92,matched
1564,n2_03998,N2,力強い,ちからづよい,力強い,199053,なるほどこの車は小さいが力強い。,"Indeed this car is small, but it is powerful.",,\N,Dejo,,98,matched
1565,n2_04007,N2,勇ましい,いさましい,勇ましい,74800,一人で原始林へ乗り込もうとは君はなんて勇ましいんだ。,How brave of you to go alone into the primaeval forest!,,fcbond,fcbond,,94,matched
1566,n2_04024,N2,卑怯,ひきょう,卑怯,890804,卑怯者が大嫌いです。,I can’t stand panties.,我不能忍受短襯褲。,Scott,\N,Martha,122,matched
1567,n2_04025,N2,卒直,そっちょく,卒直,205752,それでは卒直に話し合おうか。,"Well, let's talk turkey.",,\N,CM,,94,matched
1568,n2_04031,N2,危うい,あやうい,危うい,108685,彼は危ういところで死なずにすんだ。,He barely missed being killed.,,\N,\N,,99,matched
1569,n2_04034,N2,厚かましい,あつかましい,厚かましい,178341,君の厚かましいのには呆れたよ。,I am amazed at your audacity.,我对你的厚颜无耻感到惊讶。,\N,Zifre,fucongcong,133,matched
1570,n2_04040,N2,厳重,げんじゅう,厳重,123495,道路法規は厳重に守らなければならない。,The rule of the road must be strictly observed.,道路法规必须被严格遵守。,\N,\N,fenfang557,129,matched
1571,n2_04081,N2,呑気,のんき,呑気,2955229,トムは呑気でマイペースな性格だ。,Tom tends to do things at his own pace.,,tommy_san,tsp_2,,96,matched
1572,n2_04106,N2,四角い,しかくい,四角い,85453,必要なのは四角いテーブルで、円卓ではない。,"We need a square table, not a round one.",,\N,AlanF_US,,97,matched
1573,n2_04117,N2,固い,かたい,固い,82351,僕たちの先生って本当に頭が固いよね。,"Our teacher is really stubborn, isn't she?",我们老师确实很讲究礼节，不是吗？,mookeee,Max101,fucongcong,130,matched
1574,n2_04128,N2,地味,じみ,地味,10117950,大学生のときに地味に始める年金納付。,"Around the time you go to college, you start having to pay contributions to the National Pension.",,Sim5634,DJ_Saidez,,98,matched
1575,n2_04145,N2,堅い,かたい,堅い,4887,堅い書き物は大嫌いだ。,I utterly despise formal writing!,我太讨厌正规字体了！,mookeee,Zifre,fucongcong,123,matched
1576,n2_04149,N2,塩辛い,しおからい,塩辛い,12508684,スープ、めちゃ塩辛いんだけど。,The soup is very salty.,,small_snow,100nosewiggles,,97,matched
1577,n2_04209,N2,安易,あんい,安易,8854414,そんなに安易に妥協しないでください。,Don't give in so easily.,,dotheduyet1999,justpeachy,,98,matched
1578,n2_04276,N2,平凡,へいぼん,平凡,107840,彼は決して平凡な生徒ではない。,He is no ordinary student.,他不是个普通的学生。,\N,CM,crescat,127,matched
1579,n2_04278,N2,平気,へいき,平気,10677418,平気だよ。心配してくれてありがとう。,"I'm fine, thanks for asking.",,small_snow,sundown,,98,matched
1580,n2_04282,N2,幼稚,ようち,幼稚,11668617,トムとは幼稚園の時からの友達なんだ。,Tom and I've been friends since kindergarten.,,bunbuku,CK,,98,matched
1581,n2_04315,N2,強引,ごういん,強引,78933,与党は強引に税制法案を通過させた。,The ruling party pushed its tax bill through.,,\N,sacredceltic,,97,matched
1582,n2_04353,N2,思い掛けない,おもいがけない,,,,,,,,,,no_match
1583,n2_04359,N2,怪しい,あやしい,怪しい,1240855,彼が時間通りに来るかは怪しいと思う。,I doubt if he will come on time.,,mookeee,CK,,100,matched
1584,n2_04360,N2,恋しい,こいしい,恋しい,9210983,トムはボストンが恋しいんだよ。,Tom misses Boston.,汤姆想念波士顿了。,small_snow,Amastan,jiangche,129,matched
1585,n2_04366,N2,悔しい,くやしい,悔しい,175912,決勝戦で負けるほど悔しいものはない。,Nothing is more disappointing than to lose in the finals.,,\N,CM,,100,matched
1586,n2_04369,N2,惜しい,おしい,惜しい,10605308,惜しい！あともうちょっとだったのに！,That was close. We almost got it.,,bunbuku,CK,,100,matched
1587,n2_04370,N2,意地悪,いじわる,意地悪,9930942,どうしてそんなに私に意地悪するの？,Why are you so mean to me?,你为什么对我这么小气？,small_snow,CK,verdastelo9604,131,matched
1588,n2_04378,N2,憎い,にくい,憎い,2575173,フランス語が憎い。,I hate French.,我讨厌法语。,OrangeTart,CK,GlossaMatik,121,matched
1589,n2_04380,N2,憎らしい,にくらしい,憎らしい,10802059,トムのことが憎らしいけど、でも愛してるの。,"I hate Tom, but I also love him.",,small_snow,shekitten,,99,matched
1590,n2_04382,N2,懐かしい,なつかしい,懐かしい,222776,この歌は私に懐かしい昔を思い出させる。,This song reminds me of the good old days.,,\N,CM,,101,matched
1591,n2_04396,N2,手頃,てごろ,手頃,187014,家はかなりにみえたし、しかも値段が手頃だった。,"The house looked good; moreover, the price was right.",屋子物美价廉。,\N,Objectivesea,BobbyLee,125,matched
1592,n2_04524,N2,有難い,ありがたい,ありがたい,11351943,ありがたいことに、薬はすぐに効いた。,"Fortunately, the medicine took effect immediately.",,small_snow,sundown,,90,matched
1593,n2_04525,N2,朗らか,ほがらか,朗らか,2233177,彼はいつも朗らかだ。,He is always cheerful.,,bunbuku,CK,,92,matched
1594,n2_04567,N2,欲張り,よくばり,欲張り,9934212,欲張りすぎると、あとで痛い目にあうよね。,It hurts to be too greedy.,,small_snow,DJ_Saidez,,98,matched
1595,n2_04602,N2,永い,ながい,永い,191659,われわれは一度だけ死ぬ、そしてそんなにも永い間死ぬ。,"We die only once, and for such a long time.",,\N,Zifre,,90,matched
1596,n2_04613,N2,洒落,しゃれ,洒落,4897,これは駄洒落です。,This is a play on words.,这是个文字游戏。,bunbuku,kemushi69,fucongcong,121,matched
1597,n2_04618,N2,派手,はで,派手,177914,君はいつも派手なネクタイをしている。,You are always wearing a loud necktie.,,\N,Dejo,,98,matched
1598,n2_04630,N2,消極的,しょうきょくてき,消極的,104049,彼は消極的な性格だ。,He has a passive character.,他的性格很消极。,\N,CM,fercheung,124,matched
1599,n2_04643,N2,清い,きよい,清い,145591,心の清い人たちは幸いである。,Blessed are the pure in heart.,清心的人有福了。,\N,\N,fucongcong,126,matched
1600,n2_04713,N2,煙い,けむい,煙い,11254068,タバコが煙い！,Your smoking bothers me.,,small_snow,AlanF_US,,87,matched
1601,n2_04730,N2,物凄い,ものすごい,ものすごい,192220,ロケットはものすごいスピードで飛ぶ。,The rocket travels at a tremendous speed.,火箭飞得极快。,\N,Dejo,ydcok,122,matched
1602,n2_04734,N2,物騒,ぶっそう,物騒,11027820,物騒で不安だから様子みてくる。,"I'm worried something bad might happen, so I'm gonna go see what's going on.",,KK_kaku_,pip,,95,matched
1603,n2_04742,N2,狡い,ずるい,ずるい,174467,狐は他のどんな動物よりもずるいということだ。,It is said that the fox is more cunning than any other animal.,人们说，狐狸比其他动物要狡猾。,bunbuku,CM,Gustav249,114,matched
1604,n2_04752,N2,甚だしい,はなはだしい,甚だしい,229582,あんなことを彼女に言うなんて非常識も甚だしい。,It's quite absurd of you to tell her that sort of thing.,,small_snow,CM,,97,matched
1605,n2_04760,N2,生意気,なまいき,生意気,142812,生意気にも彼は私の申し出を断った。,He had the presumption to reject my proposal.,,\N,\N,,99,matched
1606,n2_04767,N2,申し訳ない,もうしわけない,申し訳ない,4951,申し訳ないけど長居できないんですよ。,"I'm sorry, I can't stay long.",对不起，我不能待很久。,bunbuku,CK,fucongcong,136,matched
1607,n2_04782,N2,的確,てきかく,的確,219900,この文章は作者の気持ちを的確に表現している。,This sentence states exactly how the writer feels.,,KK_kaku_,Dejo,,94,matched
1608,n2_04812,N2,真っ暗,まっくら,真っ暗,82163,僕の目の前が、真っ暗になった。,Everything went black.,一切都變成了黑色。,\N,CK,Martha,129,matched
1609,n2_04854,N2,稀,まれ,稀,10040574,それはとても稀少ね。,That's very rare.,那很稀少。,small_snow,CK,verdastelo9604,120,matched
1610,n2_04879,N2,粗い,あらい,粗い,206883,その物体の表面はかなり粗い。,The surface of the object is fairly rough.,這件物件的表面頗為粗糙。,\N,CM,nickyeow,126,matched
1611,n2_04884,N2,純情,じゅんじょう,純情,177469,君って、意外に純情だね。,I'm surprised that you're so naïve.,我很惊讶你们竟然那么天真。,small_snow,adjusting,fucongcong,124,matched
1612,n2_04889,N2,素直,すなお,素直,201576,どうしてあなたって素直じゃないの？,Why can't you take things just as they are?,你為甚麼不隨遇而安呢？,small_snow,U2FS,nickyeow,129,matched
1613,n2_04915,N2,緩い,ゆるい,緩い,123582,道は緩い下り坂になっている。,The road descends slowly.,下坡道缓。,KK_kaku_,\N,Popolon,126,matched
1614,n2_04933,N2,羨ましい,うらやましい,羨ましい,8602310,阿吽の呼吸で事を進める彼らが羨ましい。,I find it enviable that they are able to progress in such harmony.,,small_snow,tsp_2,,101,matched
1615,n2_04966,N2,若々しい,わかわかしい,若々しい,101363,彼は年をとっていてもまだ若々しい。,"He is old, but he's worn well.",,\N,\N,,101,matched
1616,n2_04973,N2,茶色い,ちゃいろい,茶色い,219883,この辺で茶色い財布を見ませんでしたか。,Did you see a brown wallet around here?,你在附近看见过一只咖啡色的钱包吗？,bunbuku,CK,fucongcong,131,matched
1617,n2_04975,N2,荒い,あらい,荒い,90207,彼女は言葉使いが荒い。,She is rough in speech.,她用词很粗鲁。,mookeee,\N,fenfang557,123,matched
1618,n2_04982,N2,蒸し暑い,むしあつい,蒸し暑い,8868901,台湾の夏は、蒸し暑いものだ。,Summers in Taiwan are sweltering.,台灣的夏天很潮濕悶熱。,mochico,tsp_2,mimosawang,130,matched
